,offset,Traverse,Increment,bias,step,Points_visited,final_max,max_mag
164,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.001  6.977 -13.953  0.000  76.843],76.84278064226149
165,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.010 -0.004  16.200  0.000  118.487],118.48718153269009
166,[ 0.000  0.000 -2.400  0.000  0.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000  4.793  0.451 -0.005  0.000  602.807],602.8072823217228
167,[ 0.000  0.000 -2.400  0.000  13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.011 -0.002 -9.000  0.000  118.581],118.5808112708814
168,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.002 -7.513  15.026  0.000  93.021],93.02099419350229
169,[ 0.000  0.000 -2.400  13.000  0.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.005 -10.200 -0.002  0.000  120.308],120.3077830808628
170,[ 0.000  0.000 -2.400  13.000  13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.002 -6.708 -13.416  0.000  80.350],80.34955227687607
171,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.003  8.587  17.173  0.000  374.615],374.61473515493867
172,[ 0.000  0.000  2.300 -13.000  0.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000  0.027  13.200  0.013  0.000  603.017],603.0165145419385
173,[ 0.000  0.000  2.300 -13.000  13.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000  0.072  11.824 -13.655  0.000  601.021],601.02133719357
174,[ 0.000  0.000  2.300  0.000 -13.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000  0.044  0.004  13.800  0.000  614.783],614.7826759571396
175,[ 0.000  0.000  2.300  0.000  0.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
176,[ 0.000  0.000  2.300  0.000  13.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000 -0.001  0.001 -12.600  0.000  607.931],607.9310526432527
177,[ 0.000  0.000  2.300  13.000 -13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.003 -7.782  15.563  0.000  351.731],351.7311200142251
178,[ 0.000  0.000  2.300  13.000  0.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000  0.019 -13.200  0.004  0.000  600.755],600.7554605214766
179,[ 0.000  0.000  2.300  13.000  13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.002 -8.318 -16.636  0.000  376.444],376.44368080107444
180,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.000  7.245  14.490  0.000  102.312],102.31236422457332
181,[ 0.000  0.000  7.000 -13.000  0.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.017  12.600  0.001  0.000  103.701],103.7007099397718
182,[ 0.000  0.000  7.000 -13.000  13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.002  8.318 -16.636  0.000  95.867],95.8668990209987
183,[ 0.000  0.000  7.000  0.000 -13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.005  0.001  12.000  0.000  99.134],99.13362529872296
184,[ 0.000  0.000  7.000  0.000  0.000  0.000],0.8,1.4,6,5,2500,[ 0.000  0.000 -4.753 -0.046  0.665  0.000  594.107],594.106745133141
185,[ 0.000  0.000  7.000  0.000  13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -3.901 -0.783 -15.753  0.000  506.243],506.2430453927026
186,[ 0.000  0.000  7.000  13.000 -13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000  0.003 -11.538  23.076  0.000  86.393],86.39251557557463
187,[ 0.000  0.000  7.000  13.000  0.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.022 -16.200 -0.007  0.000  102.645],102.6453574179739
188,[ 0.000  0.000  7.000  13.000  13.000  0.000],0.8,1.4,6,5,2000,[ 0.000  0.000 -0.003 -11.538 -23.076  0.000  96.027],96.0265550086941
189,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.001  6.708  13.416  0.000  77.700],77.70023212202028
190,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.015  15.600  0.023  0.000  119.315],119.31525859044486
191,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.001  6.977 -13.953  0.000  76.844],76.84425059655265
192,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.009 -0.003  16.200  0.000  118.583],118.58270959005362
193,[ 0.000  0.000 -2.400  0.000  0.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  4.339  1.278  1.607  0.000  529.955],529.9548568440869
194,[ 0.000  0.000 -2.400  0.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.010 -0.002 -9.000  0.000  118.662],118.66243321864438
195,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.001 -7.513  15.026  0.000  93.025],93.02487815743943
196,[ 0.000  0.000 -2.400  13.000  0.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.004 -10.200 -0.002  0.000  120.286],120.28644015854393
197,[ 0.000  0.000 -2.400  13.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.001 -6.708 -13.416  0.000  80.343],80.34258979296754
198,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.002  8.587  17.173  0.000  374.732],374.7323416221183
199,[ 0.000  0.000  2.300 -13.000  0.000  0.000],0.8,1.4,6,7,2500,[ 0.000  0.000  0.023  13.200  0.012  0.000  602.690],602.6903508789494
200,[ 0.000  0.000  2.300 -13.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.000  7.782 -15.563  0.000  374.170],374.17005954105036
201,[ 0.000  0.000  2.300  0.000 -13.000  0.000],0.8,1.4,6,7,2500,[ 0.000  0.000  0.039  0.004  13.800  0.000  614.287],614.2871492882832
202,[ 0.000  0.000  2.300  0.000  0.000  0.000],0.8,1.4,6,7,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
203,[ 0.000  0.000  2.300  0.000  13.000  0.000],0.8,1.4,6,7,2500,[ 0.000  0.000 -0.001  0.001 -12.600  0.000  607.943],607.9425784398061
204,[ 0.000  0.000  2.300  13.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.002 -7.782  15.563  0.000  351.687],351.6869046280594
205,[ 0.000  0.000  2.300  13.000  0.000  0.000],0.8,1.4,6,7,2500,[ 0.000  0.000  0.017 -13.200  0.003  0.000  600.473],600.4734525339575
206,[ 0.000  0.000  2.300  13.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.002 -8.318 -16.636  0.000  376.485],376.4849411824948
207,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.000  7.245  14.490  0.000  102.312],102.31237663824571
208,[ 0.000  0.000  7.000 -13.000  0.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.015  12.600  0.001  0.000  103.648],103.6481560546606
209,[ 0.000  0.000  7.000 -13.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.002  8.318 -16.636  0.000  95.878],95.87788111893974
210,[ 0.000  0.000  7.000  0.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.004  0.001  12.000  0.000  99.150],99.1497775254274
211,[ 0.000  0.000  7.000  0.000  0.000  0.000],0.8,1.4,6,7,2500,[ 0.000  0.000 -4.753 -0.046  0.665  0.000  594.107],594.106745133141
212,[ 0.000  0.000  7.000  0.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -1.050 -1.050 -2.100  0.000  103.355],103.35455
213,[ 0.000  0.000  7.000  13.000 -13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000  0.003 -11.538  23.076  0.000  86.433],86.43309588349105
214,[ 0.000  0.000  7.000  13.000  0.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.019 -16.200 -0.006  0.000  102.629],102.62869683329005
215,[ 0.000  0.000  7.000  13.000  13.000  0.000],0.8,1.4,6,7,2000,[ 0.000  0.000 -0.003 -11.538 -23.076  0.000  96.050],96.05005102042747
216,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
217,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.619  13.601  1.892  0.000  583.164],583.1635403232129
218,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.786  12.045 -12.949  0.000  602.290],602.2896556284431
219,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.533 -1.705  8.811  0.000  455.055],455.0551592271152
220,[ 0.000  0.000 -2.400  0.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.792  0.111  0.253  0.000  612.436],612.4358452008815
221,[ 0.000  0.000 -2.400  0.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.835 -0.114 -12.107  0.000  615.903],615.9027598746765
222,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.823 -12.060  11.568  0.000  588.476],588.4757772321329
223,[ 0.000  0.000 -2.400  13.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.415 -12.127  0.458  0.000  562.290],562.2903350574293
224,[ 0.000  0.000 -2.400  13.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  4.767 -12.027 -13.875  0.000  596.137],596.1368940903286
225,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.096  13.040  13.588  0.000  616.890],616.889504793738
226,[ 0.000  0.000  2.300 -13.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.107  10.350 -0.392  0.000  559.891],559.8910698778042
227,[ 0.000  0.000  2.300 -13.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.068  11.887 -13.856  0.000  604.361],604.3606678592159
228,[ 0.000  0.000  2.300  0.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.327  0.493  5.908  0.000  332.723],332.72334658203147
229,[ 0.000  0.000  2.300  0.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
230,[ 0.000  0.000  2.300  0.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -0.001  0.001 -12.600  0.000  607.951],607.9514611838601
231,[ 0.000  0.000  2.300  13.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.110 -12.087  12.422  0.000  593.789],593.7885955973769
232,[ 0.000  0.000  2.300  13.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.015 -13.200  0.003  0.000  600.313],600.313353657298
233,[ 0.000  0.000  2.300  13.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.099 -11.085 -12.081  0.000  566.868],566.8684209161905
234,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.674
235,[ 0.000  0.000  7.000 -13.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -4.578  12.862  1.899  0.000  600.910],600.9101126150016
236,[ 0.000  0.000  7.000 -13.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -4.685  9.967 -13.542  0.000  526.842],526.8418438072931
237,[ 0.000  0.000  7.000  0.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -4.740 -0.375  15.019  0.000  597.404],597.4035557144887
238,[ 0.000  0.000  7.000  0.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -4.753 -0.046  0.665  0.000  594.107],594.1067451331409
239,[ 0.000  0.000  7.000  0.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -4.593 -1.646 -12.389  0.000  594.834],594.8338570100124
240,[ 0.000  0.000  7.000  13.000 -13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -4.538 -12.640  12.842  0.000  592.902],592.9019604284217
241,[ 0.000  0.000  7.000  13.000  0.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -4.533 -13.200  0.978  0.000  613.247],613.2469065143994
242,[ 0.000  0.000  7.000  13.000  13.000  0.000],0.8,1.4,12,1,2500,[ 0.000  0.000 -3.919 -12.311 -18.135  0.000  450.859],450.85899469353734
243,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.001  6.708  13.416  0.000  77.702],77.70200495899152
244,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.012  15.600  0.018  0.000  119.177],119.17733103335786
245,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -0.001  6.977 -13.953  0.000  76.846],76.8462259651733
246,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.007 -0.002  16.200  0.000  118.711],118.71146597021946
247,[ 0.000  0.000 -2.400  0.000  0.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000  4.793  0.451 -0.005  0.000  602.807],602.8072823217228
248,[ 0.000  0.000 -2.400  0.000  13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.008 -0.002 -9.000  0.000  118.773],118.77290300535513
249,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.001 -7.513  15.026  0.000  93.030],93.0301375224048
250,[ 0.000  0.000 -2.400  13.000  0.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.003 -10.200 -0.002  0.000  120.257],120.25747005924491
251,[ 0.000  0.000 -2.400  13.000  13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.001 -6.708 -13.416  0.000  80.333],80.3331270513427
252,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.174  11.910  12.343  0.000  598.610],598.6097251863062
253,[ 0.000  0.000  2.300 -13.000  0.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000  0.018  13.200  0.009  0.000  602.244],602.2442452136273
254,[ 0.000  0.000  2.300 -13.000  13.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000  0.073  11.823 -13.656  0.000  601.028],601.0277515747364
255,[ 0.000  0.000  2.300  0.000 -13.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000  0.031  0.003  13.800  0.000  613.605],613.605420694773
256,[ 0.000  0.000  2.300  0.000  0.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
257,[ 0.000  0.000  2.300  0.000  13.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000 -0.001  0.001 -12.600  0.000  607.959],607.9585164997985
258,[ 0.000  0.000  2.300  13.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -0.002 -7.782  15.563  0.000  351.626],351.6260341479741
259,[ 0.000  0.000  2.300  13.000  0.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000  0.013 -13.200  0.003  0.000  600.186],600.1862151258723
260,[ 0.000  0.000  2.300  13.000  13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.091 -11.052 -11.530  0.000  555.192],555.1923348510682
261,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -0.000  7.245  14.490  0.000  102.312],102.31239381199948
262,[ 0.000  0.000  7.000 -13.000  0.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -0.012  12.600  0.000  0.000  103.575],103.57516863414543
263,[ 0.000  0.000  7.000 -13.000  13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -0.002  8.318 -16.636  0.000  95.893],95.89312916327253
264,[ 0.000  0.000  7.000  0.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.003  0.001  12.000  0.000  99.172],99.17230938075815
265,[ 0.000  0.000  7.000  0.000  0.000  0.000],0.8,1.4,12,3,2500,[ 0.000  0.000 -4.753 -0.046  0.665  0.000  594.107],594.106745133141
266,[ 0.000  0.000  7.000  0.000  13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -1.050 -1.050 -2.100  0.000  103.355],103.35455
267,[ 0.000  0.000  7.000  13.000 -13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000  0.002 -11.538  23.076  0.000  86.490],86.48980037768231
268,[ 0.000  0.000  7.000  13.000  0.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -0.015 -16.200 -0.005  0.000  102.605],102.60534372517401
269,[ 0.000  0.000  7.000  13.000  13.000  0.000],0.8,1.4,12,3,2000,[ 0.000  0.000 -0.002 -11.538 -23.076  0.000  96.083],96.0829925523055
270,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.001  6.708  13.416  0.000  77.703],77.70262730235464
271,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.011  15.600  0.016  0.000  119.129],119.1288137138205
272,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.001  6.977 -13.953  0.000  76.847],76.84692154959112
273,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.006 -0.002  16.200  0.000  118.757],118.75690971894564
274,[ 0.000  0.000 -2.400  0.000  0.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  5.126  0.490  0.032  0.000  561.582],561.5821750000778
275,[ 0.000  0.000 -2.400  0.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.007 -0.002 -9.000  0.000  118.812],118.8120184038923
276,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.001 -7.513  15.026  0.000  93.032],93.03200051086347
277,[ 0.000  0.000 -2.400  13.000  0.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.003 -10.200 -0.001  0.000  120.247],120.2471890442206
278,[ 0.000  0.000 -2.400  13.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.001 -6.708 -13.416  0.000  80.330],80.32976551773433
279,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.002  8.587  17.173  0.000  374.949],374.9494607113213
280,[ 0.000  0.000  2.300 -13.000  0.000  0.000],0.8,1.4,12,5,2500,[ 0.000  0.000  0.017  13.200  0.008  0.000  602.085],602.0849843706856
281,[ 0.000  0.000  2.300 -13.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.000  7.782 -15.563  0.000  374.158],374.1582274120409
282,[ 0.000  0.000  2.300  0.000 -13.000  0.000],0.8,1.4,12,5,2500,[ 0.000  0.000  0.028  0.003  13.800  0.000  613.361],613.3609204933366
283,[ 0.000  0.000  2.300  0.000  0.000  0.000],0.8,1.4,12,5,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
284,[ 0.000  0.000  2.300  0.000  13.000  0.000],0.8,1.4,12,5,2500,[ 0.000  0.000 -0.000  0.001 -12.600  0.000  607.964],607.9642557193913
285,[ 0.000  0.000  2.300  13.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.002 -7.782  15.563  0.000  351.604],351.60419166844525
286,[ 0.000  0.000  2.300  13.000  0.000  0.000],0.8,1.4,12,5,2500,[ 0.000  0.000  0.012 -13.200  0.002  0.000  600.083],600.0828083489661
287,[ 0.000  0.000  2.300  13.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.001 -8.318 -16.636  0.000  376.562],376.56245045000014
288,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.000  7.245  14.490  0.000  102.312],102.31239999843986
289,[ 0.000  0.000  7.000 -13.000  0.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.011  12.600  0.000  0.000  103.549],103.54879619937853
290,[ 0.000  0.000  7.000 -13.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.001  8.318 -16.636  0.000  95.899],95.89863756868516
291,[ 0.000  0.000  7.000  0.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.003  0.001  12.000  0.000  99.180],99.18047937939005
292,[ 0.000  0.000  7.000  0.000  0.000  0.000],0.8,1.4,12,5,2500,[ 0.000  0.000 -4.753 -0.046  0.665  0.000  594.107],594.106745133141
293,[ 0.000  0.000  7.000  0.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -1.050 -1.050 -2.100  0.000  103.355],103.35455
294,[ 0.000  0.000  7.000  13.000 -13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000  0.002 -11.538  23.076  0.000  86.510],86.51038904419605
295,[ 0.000  0.000  7.000  13.000  0.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.014 -16.200 -0.005  0.000  102.597],102.59684349170305
296,[ 0.000  0.000  7.000  13.000  13.000  0.000],0.8,1.4,12,5,2000,[ 0.000  0.000 -0.002 -11.538 -23.076  0.000  96.095],96.09498494326503
297,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.001  6.708  13.416  0.000  77.703],77.70313720862212
298,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.010  15.600  0.015  0.000  119.089],119.08902356407248
299,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.000  6.977 -13.953  0.000  76.847],76.84749229800599
300,[ 0.000  0.000 -2.400  0.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.005 -0.002  16.200  0.000  118.794],118.79423863731611
301,[ 0.000  0.000 -2.400  0.000  0.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  4.339  1.278  1.607  0.000  529.955],529.9548568440869
302,[ 0.000  0.000 -2.400  0.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.006 -0.001 -9.000  0.000  118.844],118.84419830448844
303,[ 0.000  0.000 -2.400  13.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.001 -7.513  15.026  0.000  93.034],93.03353346587001
304,[ 0.000  0.000 -2.400  13.000  0.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.003 -10.200 -0.001  0.000  120.239],120.23872181369083
305,[ 0.000  0.000 -2.400  13.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.001 -6.708 -13.416  0.000  80.327],80.32699570459656
306,[ 0.000  0.000  2.300 -13.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.002  8.587  17.173  0.000  374.996],374.99643960284476
307,[ 0.000  0.000  2.300 -13.000  0.000  0.000],0.8,1.4,12,7,2500,[ 0.000  0.000  0.015  13.200  0.008  0.000  601.953],601.9534459206852
308,[ 0.000  0.000  2.300 -13.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.000  7.782 -15.563  0.000  374.156],374.1556585516581
309,[ 0.000  0.000  2.300  0.000 -13.000  0.000],0.8,1.4,12,7,2500,[ 0.000  0.000  0.025  0.002  13.800  0.000  613.159],613.1585328343547
310,[ 0.000  0.000  2.300  0.000  0.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.000  0.000  0.000  0.000  605.029],605.0292499999999
311,[ 0.000  0.000  2.300  0.000  13.000  0.000],0.8,1.4,12,7,2500,[ 0.000  0.000 -0.000  0.001 -12.600  0.000  607.969],607.9690156819664
312,[ 0.000  0.000  2.300  13.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.001 -7.782  15.563  0.000  351.586],351.58610674748655
313,[ 0.000  0.000  2.300  13.000  0.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.011 -13.200  0.002  0.000  599.997],599.9970558651783
314,[ 0.000  0.000  2.300  13.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.001 -8.318 -16.636  0.000  376.579],376.57945416033573
315,[ 0.000  0.000  7.000 -13.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.000  7.245  14.490  0.000  102.312],102.31240513022195
316,[ 0.000  0.000  7.000 -13.000  0.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.010  12.600  0.000  0.000  103.527],103.52688726547584
317,[ 0.000  0.000  7.000 -13.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.001  8.318 -16.636  0.000  95.903],95.9032132205746
318,[ 0.000  0.000  7.000  0.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.003  0.000  12.000  0.000  99.187],99.18727821014816
319,[ 0.000  0.000  7.000  0.000  0.000  0.000],0.8,1.4,12,7,2500,[ 0.000  0.000 -4.753 -0.046  0.665  0.000  594.107],594.106745133141
320,[ 0.000  0.000  7.000  0.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -1.050 -1.050 -2.100  0.000  103.355],103.35455
321,[ 0.000  0.000  7.000  13.000 -13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000  0.002 -11.538  23.076  0.000  86.528],86.52753359915087
322,[ 0.000  0.000  7.000  13.000  0.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.013 -16.200 -0.004  0.000  102.590],102.58975662177713
323,[ 0.000  0.000  7.000  13.000  13.000  0.000],0.8,1.4,12,7,2000,[ 0.000  0.000 -0.002 -11.538 -23.076  0.000  96.105],96.10498417210815
324,[ 0.000  0.000 -2.400 -13.000 -13.000  0.000],0.8,1.4,18,1,2500,[ 0.000  0.000  0.000  0.000  0.000  0.000  39.674],39.673999999999985
325,[ 0.000  0.000 -2.400 -13.000  0.000  0.000],0.8,1.4,18,1,2500,[ 0.000  0.000  4.619  13.601  1.892  0.000  583.164],583.1635403232129
326,[ 0.000  0.000 -2.400 -13.000  13.000  0.000],0.8,1.4,18,1,2500,[ 0.000  0.000  4.847  12.783 -12.885  0.000  609.207],609.2073165073642
